id,title,group,priority,has_purpose,visual_status,issue_code,field,finding,recommended_action
ea_barbell_deadlift_front_pov,Barbell Deadlift (front POV),Powerlifting,P2,False,NOT_VERIFIED,SPINE_CUE,Steps; Title↔Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_deadlift_front_pov,Barbell Deadlift (front POV),Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Deadlift 360 Degrees, Barbell Deadlift, Barbell Deadlift (front POV), Barbell Deadlift (side POV).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_barbell_deadlift_side_pov,Barbell Deadlift (side POV),Powerlifting,P2,False,NOT_VERIFIED,SPINE_CUE,Steps; Title↔Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_deadlift_side_pov,Barbell Deadlift (side POV),Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Deadlift 360 Degrees, Barbell Deadlift, Barbell Deadlift (front POV), Barbell Deadlift (side POV).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_barbell_muscle_clean,Barbell Muscle Clean,Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Muscle Clean, Barbell Power Clean.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_barbell_power_clean,Barbell Power Clean,Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Muscle Clean, Barbell Power Clean.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_plate_thruster,Plate Thruster,Powerlifting,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"State the direct effect of the exercise without ranking it against another method.; Use 'move through the largest controlled, pain-free range you can maintain without compensation.'"
ea_plate_thruster,Plate Thruster,Powerlifting,P1,True,PASS,FORCED_ROM,Purpose; Purpose/Steps; Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_plate_thruster,Plate Thruster,Powerlifting,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps; Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_arnold_press_cable_resistance_band_standing,Arnold Press Cable Resistance Band Standing,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_backhand_raise,Backhand Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_band_behind_neck_shoulder_press,Band Behind Neck Shoulder Press,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range."
ea_band_face_pull,Band Face Pull,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Band Face Pull, Resistance Bands Facepull.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_barbell_back_wide_shrug,Barbell Back Wide Shrug,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Back Wide Shrug, Barbell Back Wide Shrugs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_barbell_back_wide_shrugs,Barbell Back Wide Shrugs,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Back Wide Shrug, Barbell Back Wide Shrugs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_barbell_behind_neck_push_press,Barbell Behind Neck Push Press,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range."
ea_barbell_bent_over_reverse_raise_skier,Barbell Bent Over Reverse Raise (skier),Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_rear_delt_raise,Barbell Rear Delt Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_seated_behind_neck_military_press,Barbell Seated Behind Neck Military Press,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range."
ea_barbell_shrugs,Barbell Shrugs,Shoulders,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_barbell_silverback_shrug,Barbell Silverback Shrug,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_wide_shrug,Barbell Wide Shrug,Shoulders,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_barbell_z_press,Barbell Z Press,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_behind_neck_press_resistance_band_cable,Behind Neck Press Resistance Band Cable,Shoulders,P1,False,NOT_VERIFIED,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_behind_neck_press_resistance_band_cable,Behind Neck Press Resistance Band Cable,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps; Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range."
ea_bent_over_rear_delt_fly_dumbbell,Bent Over Rear Delt Fly Dumbbell,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_bodyweight_bent_over_rear_delt_fly,Bodyweight Bent Over Rear Delt Fly,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_bent_over_one_arm_lateral_raise,Cable Bent Over One Arm Lateral Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_front_raises_straight_bar,Cable Front Raises Straight Bar,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_lateral_raises,Cable Lateral Raises,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_one_arm_front_raise,Cable One Arm Front Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_rear_delt_fly,Cable Rear Delt Fly,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_reverse_fly_on_crossover,Cable Reverse Fly on Crossover,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_seated_rear_lateral_raise,Cable Seated Rear Lateral Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cable_upright_row_with_ez_bar,Cable Upright Row with EZ Bar,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives."
ea_cable_upright_row_with_straight_bar,Cable Upright Row with Straight Bar,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives."
ea_cable_y_raise,Cable Y Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_dumbbell_bent_arm_lateral_raise,Dumbbell Bent Arm Lateral Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
